"Facility ID","Measure ID","Value","Footnote","Start Date","End Date"
230035,MSPB-1,0.878719,,01/01/2018,12/31/2018
230036,MSPB-1,0.937622,,01/01/2018,12/31/2018
230037,MSPB-1,0.909534,,01/01/2018,12/31/2018
230038,MSPB-1,0.975735,,01/01/2018,12/31/2018
230041,MSPB-1,0.986107,,01/01/2018,12/31/2018
230046,MSPB-1,0.977237,,01/01/2018,12/31/2018
230047,MSPB-1,1.016769,,01/01/2018,12/31/2018
230053,MSPB-1,0.992305,,01/01/2018,12/31/2018
230054,MSPB-1,1.016624,,01/01/2018,12/31/2018
230055,MSPB-1,0.962708,,01/01/2018,12/31/2018
230058,MSPB-1,0.878613,,01/01/2018,12/31/2018
230059,MSPB-1,0.946117,,01/01/2018,12/31/2018
230066,MSPB-1,0.935027,,01/01/2018,12/31/2018
230069,MSPB-1,0.922779,,01/01/2018,12/31/2018
230070,MSPB-1,0.996091,,01/01/2018,12/31/2018
230071,MSPB-1,1.132936,,01/01/2018,12/31/2018
230072,MSPB-1,0.922035,,01/01/2018,12/31/2018
230075,MSPB-1,0.935737,,01/01/2018,12/31/2018
230077,MSPB-1,1.000667,,01/01/2018,12/31/2018
230078,MSPB-1,0.865784,,01/01/2018,12/31/2018
230080,MSPB-1,0.944481,,01/01/2018,12/31/2018
230081,MSPB-1,0.850347,,01/01/2018,12/31/2018
230085,MSPB-1,0.852704,,01/01/2018,12/31/2018
230089,MSPB-1,0.927061,,01/01/2018,12/31/2018
230092,MSPB-1,0.928039,,01/01/2018,12/31/2018
230093,MSPB-1,0.884876,,01/01/2018,12/31/2018
230095,MSPB-1,0.967996,,01/01/2018,12/31/2018
230096,MSPB-1,0.943864,,01/01/2018,12/31/2018
230097,MSPB-1,0.919022,,01/01/2018,12/31/2018
230099,MSPB-1,0.967224,,01/01/2018,12/31/2018
230100,MSPB-1,0.874059,,01/01/2018,12/31/2018
230104,MSPB-1,1.005387,,01/01/2018,12/31/2018
230105,MSPB-1,0.942410,,01/01/2018,12/31/2018
230108,MSPB-1,0.850095,,01/01/2018,12/31/2018
230110,MSPB-1,0.890078,,01/01/2018,12/31/2018
230117,MSPB-1,0.950151,,01/01/2018,12/31/2018
230118,MSPB-1,0.858339,,01/01/2018,12/31/2018
230121,MSPB-1,0.899516,,01/01/2018,12/31/2018
230130,MSPB-1,0.993898,,01/01/2018,12/31/2018
230132,MSPB-1,0.975368,,01/01/2018,12/31/2018
230133,MSPB-1,0.852809,,01/01/2018,12/31/2018
230141,MSPB-1,0.977415,,01/01/2018,12/31/2018
230142,MSPB-1,1.038235,,01/01/2018,12/31/2018
230144,MSPB-1,0.901047,,01/01/2018,12/31/2018
230146,MSPB-1,1.020454,,01/01/2018,12/31/2018
230151,MSPB-1,1.029233,,01/01/2018,12/31/2018
230156,MSPB-1,0.932414,,01/01/2018,12/31/2018
230165,MSPB-1,1.009576,,01/01/2018,12/31/2018
230167,MSPB-1,0.943574,,01/01/2018,12/31/2018
230174,MSPB-1,0.955079,,01/01/2018,12/31/2018
230176,MSPB-1,0.992597,,01/01/2018,12/31/2018
230180,MSPB-1,0.867832,,01/01/2018,12/31/2018
230193,MSPB-1,0.959749,,01/01/2018,12/31/2018
230195,MSPB-1,1.027297,,01/01/2018,12/31/2018
230197,MSPB-1,0.983599,,01/01/2018,12/31/2018
230207,MSPB-1,1.020565,,01/01/2018,12/31/2018
230208,MSPB-1,0.963570,,01/01/2018,12/31/2018
230216,MSPB-1,0.966548,,01/01/2018,12/31/2018
230217,MSPB-1,0.910378,,01/01/2018,12/31/2018
230222,MSPB-1,0.961890,,01/01/2018,12/31/2018
230227,MSPB-1,0.995728,,01/01/2018,12/31/2018
230230,MSPB-1,0.978923,,01/01/2018,12/31/2018
230236,MSPB-1,0.911455,,01/01/2018,12/31/2018
230239,MSPB-1,0.845427,,01/01/2018,12/31/2018
230241,MSPB-1,0.956163,,01/01/2018,12/31/2018
230244,MSPB-1,0.985257,,01/01/2018,12/31/2018
230254,MSPB-1,1.042309,,01/01/2018,12/31/2018
230259,MSPB-1,0.884430,,01/01/2018,12/31/2018
230264,MSPB-1,N/A,1,01/01/2018,12/31/2018
230269,MSPB-1,0.972621,,01/01/2018,12/31/2018
230270,MSPB-1,1.021882,,01/01/2018,12/31/2018
230273,MSPB-1,1.092739,,01/01/2018,12/31/2018
230275,MSPB-1,0.854739,,01/01/2018,12/31/2018
230277,MSPB-1,1.029749,,01/01/2018,12/31/2018
230279,MSPB-1,0.762887,,01/01/2018,12/31/2018
230297,MSPB-1,0.976631,,01/01/2018,12/31/2018
230301,MSPB-1,1.089360,,01/01/2018,12/31/2018
230302,MSPB-1,0.955680,,01/01/2018,12/31/2018
230303,MSPB-1,0.867719,,01/01/2018,12/31/2018
240001,MSPB-1,0.923593,,01/01/2018,12/31/2018
240002,MSPB-1,0.981421,,01/01/2018,12/31/2018
240004,MSPB-1,0.952686,,01/01/2018,12/31/2018
240006,MSPB-1,0.786634,,01/01/2018,12/31/2018
240010,MSPB-1,0.962356,,01/01/2018,12/31/2018
240014,MSPB-1,0.844009,,01/01/2018,12/31/2018
240018,MSPB-1,0.886151,,01/01/2018,12/31/2018
240019,MSPB-1,1.038525,,01/01/2018,12/31/2018
240020,MSPB-1,0.878477,,01/01/2018,12/31/2018
240022,MSPB-1,0.777854,,01/01/2018,12/31/2018
240030,MSPB-1,0.918062,,01/01/2018,12/31/2018
240036,MSPB-1,0.951261,,01/01/2018,12/31/2018
240038,MSPB-1,0.966959,,01/01/2018,12/31/2018
240040,MSPB-1,0.945643,,01/01/2018,12/31/2018
240043,MSPB-1,0.854629,,01/01/2018,12/31/2018
240044,MSPB-1,0.868985,,01/01/2018,12/31/2018
240047,MSPB-1,1.013266,,01/01/2018,12/31/2018
240050,MSPB-1,0.857650,,01/01/2018,12/31/2018
240052,MSPB-1,0.907826,,01/01/2018,12/31/2018
240053,MSPB-1,0.929937,,01/01/2018,12/31/2018
240056,MSPB-1,0.934386,,01/01/2018,12/31/2018
240057,MSPB-1,0.949549,,01/01/2018,12/31/2018
240059,MSPB-1,0.882910,,01/01/2018,12/31/2018
240063,MSPB-1,0.924406,,01/01/2018,12/31/2018
240064,MSPB-1,0.918975,,01/01/2018,12/31/2018
240066,MSPB-1,0.908298,,01/01/2018,12/31/2018
240069,MSPB-1,0.866846,,01/01/2018,12/31/2018
240071,MSPB-1,0.922607,,01/01/2018,12/31/2018
240075,MSPB-1,0.837910,,01/01/2018,12/31/2018
240076,MSPB-1,0.852709,,01/01/2018,12/31/2018
240078,MSPB-1,0.933147,,01/01/2018,12/31/2018
240080,MSPB-1,0.983032,,01/01/2018,12/31/2018
240084,MSPB-1,0.816895,,01/01/2018,12/31/2018
240088,MSPB-1,0.911706,,01/01/2018,12/31/2018
240093,MSPB-1,0.930821,,01/01/2018,12/31/2018
240100,MSPB-1,0.926519,,01/01/2018,12/31/2018
240101,MSPB-1,0.848115,,01/01/2018,12/31/2018
240104,MSPB-1,0.869823,,01/01/2018,12/31/2018
240106,MSPB-1,0.982337,,01/01/2018,12/31/2018
240115,MSPB-1,0.927550,,01/01/2018,12/31/2018
240141,MSPB-1,0.873405,,01/01/2018,12/31/2018
240166,MSPB-1,0.804715,,01/01/2018,12/31/2018
240187,MSPB-1,0.911810,,01/01/2018,12/31/2018
240196,MSPB-1,N/A,1,01/01/2018,12/31/2018
240206,MSPB-1,N/A,1,01/01/2018,12/31/2018
240207,MSPB-1,0.894083,,01/01/2018,12/31/2018
240210,MSPB-1,0.906365,,01/01/2018,12/31/2018
240213,MSPB-1,0.944907,,01/01/2018,12/31/2018
240214,MSPB-1,0.859010,,01/01/2018,12/31/2018
250001,MSPB-1,1.018530,,01/01/2018,12/31/2018
250002,MSPB-1,1.025771,,01/01/2018,12/31/2018
250004,MSPB-1,1.022982,,01/01/2018,12/31/2018
250006,MSPB-1,1.002990,,01/01/2018,12/31/2018
250007,MSPB-1,1.015612,,01/01/2018,12/31/2018
250009,MSPB-1,0.979846,,01/01/2018,12/31/2018
250012,MSPB-1,1.182736,,01/01/2018,12/31/2018
250017,MSPB-1,1.045215,,01/01/2018,12/31/2018
250018,MSPB-1,N/A,1,01/01/2018,12/31/2018
250019,MSPB-1,1.089636,,01/01/2018,12/31/2018
250020,MSPB-1,1.047555,,01/01/2018,12/31/2018
250025,MSPB-1,0.991069,,01/01/2018,12/31/2018
250027,MSPB-1,0.941007,,01/01/2018,12/31/2018
250031,MSPB-1,1.071252,,01/01/2018,12/31/2018
250034,MSPB-1,1.004557,,01/01/2018,12/31/2018
250036,MSPB-1,0.887199,,01/01/2018,12/31/2018
250038,MSPB-1,0.916666,,01/01/2018,12/31/2018
250040,MSPB-1,0.997856,,01/01/2018,12/31/2018
250042,MSPB-1,0.933457,,01/01/2018,12/31/2018
250043,MSPB-1,0.971105,,01/01/2018,12/31/2018
250044,MSPB-1,0.953775,,01/01/2018,12/31/2018
250048,MSPB-1,1.002902,,01/01/2018,12/31/2018
250049,MSPB-1,0.877602,,01/01/2018,12/31/2018
250050,MSPB-1,1.000491,,01/01/2018,12/31/2018
250057,MSPB-1,1.004747,,01/01/2018,12/31/2018
250058,MSPB-1,0.939519,,01/01/2018,12/31/2018
250060,MSPB-1,1.001586,,01/01/2018,12/31/2018
250061,MSPB-1,0.836524,,01/01/2018,12/31/2018
250067,MSPB-1,0.922388,,01/01/2018,12/31/2018
250069,MSPB-1,1.263389,,01/01/2018,12/31/2018
250072,MSPB-1,1.031548,,01/01/2018,12/31/2018
250077,MSPB-1,0.970172,,01/01/2018,12/31/2018
250078,MSPB-1,1.009523,,01/01/2018,12/31/2018
250079,MSPB-1,0.957985,,01/01/2018,12/31/2018
250082,MSPB-1,1.042951,,01/01/2018,12/31/2018
250084,MSPB-1,1.135544,,01/01/2018,12/31/2018
250085,MSPB-1,0.951154,,01/01/2018,12/31/2018
250093,MSPB-1,1.017810,,01/01/2018,12/31/2018
250094,MSPB-1,1.014681,,01/01/2018,12/31/2018
250095,MSPB-1,0.888064,,01/01/2018,12/31/2018
250096,MSPB-1,1.055930,,01/01/2018,12/31/2018
250097,MSPB-1,1.012423,,01/01/2018,12/31/2018
250099,MSPB-1,1.005812,,01/01/2018,12/31/2018
250100,MSPB-1,0.970444,,01/01/2018,12/31/2018
250102,MSPB-1,1.042560,,01/01/2018,12/31/2018
250104,MSPB-1,1.042394,,01/01/2018,12/31/2018
250117,MSPB-1,0.961052,,01/01/2018,12/31/2018
250123,MSPB-1,1.017557,,01/01/2018,12/31/2018
250124,MSPB-1,1.041064,,01/01/2018,12/31/2018
250126,MSPB-1,0.986723,,01/01/2018,12/31/2018
250127,MSPB-1,N/A,1,01/01/2018,12/31/2018
250128,MSPB-1,0.962283,,01/01/2018,12/31/2018
250134,MSPB-1,0.476495,,01/01/2018,12/31/2018
250136,MSPB-1,N/A,1,01/01/2018,12/31/2018
250138,MSPB-1,0.996454,,01/01/2018,12/31/2018
250141,MSPB-1,0.981138,,01/01/2018,12/31/2018
250151,MSPB-1,0.933587,,01/01/2018,12/31/2018
250162,MSPB-1,1.053580,,01/01/2018,12/31/2018
250167,MSPB-1,0.942887,,01/01/2018,12/31/2018
250168,MSPB-1,1.107842,,01/01/2018,12/31/2018
260001,MSPB-1,0.988497,,01/01/2018,12/31/2018
260004,MSPB-1,0.864574,,01/01/2018,12/31/2018
260005,MSPB-1,1.009252,,01/01/2018,12/31/2018
260006,MSPB-1,0.960092,,01/01/2018,12/31/2018
260009,MSPB-1,0.859077,,01/01/2018,12/31/2018
260011,MSPB-1,0.953849,,01/01/2018,12/31/2018
260017,MSPB-1,1.064315,,01/01/2018,12/31/2018
260020,MSPB-1,0.997867,,01/01/2018,12/31/2018
260022,MSPB-1,0.910496,,01/01/2018,12/31/2018
260023,MSPB-1,1.010640,,01/01/2018,12/31/2018
260024,MSPB-1,0.881059,,01/01/2018,12/31/2018
260025,MSPB-1,0.960100,,01/01/2018,12/31/2018
260027,MSPB-1,1.029696,,01/01/2018,12/31/2018
260032,MSPB-1,1.014065,,01/01/2018,12/31/2018
260034,MSPB-1,0.840431,,01/01/2018,12/31/2018
260040,MSPB-1,0.967709,,01/01/2018,12/31/2018
260047,MSPB-1,0.945036,,01/01/2018,12/31/2018
260048,MSPB-1,0.895744,,01/01/2018,12/31/2018
260050,MSPB-1,0.883905,,01/01/2018,12/31/2018
260052,MSPB-1,0.971118,,01/01/2018,12/31/2018
260057,MSPB-1,1.040384,,01/01/2018,12/31/2018
260059,MSPB-1,0.862118,,01/01/2018,12/31/2018
260061,MSPB-1,0.931340,,01/01/2018,12/31/2018
260062,MSPB-1,0.967914,,01/01/2018,12/31/2018
260064,MSPB-1,0.884178,,01/01/2018,12/31/2018
260065,MSPB-1,0.975464,,01/01/2018,12/31/2018
260068,MSPB-1,0.972937,,01/01/2018,12/31/2018
260070,MSPB-1,0.930917,,01/01/2018,12/31/2018
260074,MSPB-1,0.894197,,01/01/2018,12/31/2018
260077,MSPB-1,0.969755,,01/01/2018,12/31/2018
260078,MSPB-1,0.907446,,01/01/2018,12/31/2018
260081,MSPB-1,0.950325,,01/01/2018,12/31/2018
260085,MSPB-1,0.982020,,01/01/2018,12/31/2018
260091,MSPB-1,0.957193,,01/01/2018,12/31/2018
260094,MSPB-1,0.928276,,01/01/2018,12/31/2018
260095,MSPB-1,1.016145,,01/01/2018,12/31/2018
260096,MSPB-1,0.996573,,01/01/2018,12/31/2018
260097,MSPB-1,0.923659,,01/01/2018,12/31/2018
260102,MSPB-1,0.869729,,01/01/2018,12/31/2018
260104,MSPB-1,0.998371,,01/01/2018,12/31/2018
260105,MSPB-1,1.034653,,01/01/2018,12/31/2018
260108,MSPB-1,0.969438,,01/01/2018,12/31/2018
260110,MSPB-1,0.981337,,01/01/2018,12/31/2018
260113,MSPB-1,0.943790,,01/01/2018,12/31/2018
260119,MSPB-1,0.993672,,01/01/2018,12/31/2018
260137,MSPB-1,0.991843,,01/01/2018,12/31/2018
260138,MSPB-1,1.000583,,01/01/2018,12/31/2018
260141,MSPB-1,1.016407,,01/01/2018,12/31/2018
260142,MSPB-1,0.848696,,01/01/2018,12/31/2018
260160,MSPB-1,0.876051,,01/01/2018,12/31/2018
260162,MSPB-1,0.861301,,01/01/2018,12/31/2018
260163,MSPB-1,0.932265,,01/01/2018,12/31/2018
260175,MSPB-1,0.928638,,01/01/2018,12/31/2018
260176,MSPB-1,0.947539,,01/01/2018,12/31/2018
260177,MSPB-1,1.077741,,01/01/2018,12/31/2018
260179,MSPB-1,0.947337,,01/01/2018,12/31/2018
260180,MSPB-1,0.984752,,01/01/2018,12/31/2018
260183,MSPB-1,0.975527,,01/01/2018,12/31/2018
260186,MSPB-1,0.900485,,01/01/2018,12/31/2018
260190,MSPB-1,0.940565,,01/01/2018,12/31/2018
260191,MSPB-1,1.018809,,01/01/2018,12/31/2018
260193,MSPB-1,0.920663,,01/01/2018,12/31/2018
260195,MSPB-1,0.943934,,01/01/2018,12/31/2018
260200,MSPB-1,0.992768,,01/01/2018,12/31/2018
260209,MSPB-1,N/A,1,01/01/2018,12/31/2018
260210,MSPB-1,0.922710,,01/01/2018,12/31/2018
260214,MSPB-1,0.918997,,01/01/2018,12/31/2018
260216,MSPB-1,0.952873,,01/01/2018,12/31/2018
260219,MSPB-1,0.947216,,01/01/2018,12/31/2018
260227,MSPB-1,0.903550,,01/01/2018,12/31/2018
270003,MSPB-1,0.892296,,01/01/2018,12/31/2018
270004,MSPB-1,0.976982,,01/01/2018,12/31/2018
270012,MSPB-1,0.975745,,01/01/2018,12/31/2018
270014,MSPB-1,0.910323,,01/01/2018,12/31/2018
270017,MSPB-1,0.912994,,01/01/2018,12/31/2018
270023,MSPB-1,0.912224,,01/01/2018,12/31/2018
270032,MSPB-1,0.718497,,01/01/2018,12/31/2018
270049,MSPB-1,0.955521,,01/01/2018,12/31/2018
270051,MSPB-1,0.945709,,01/01/2018,12/31/2018
270057,MSPB-1,0.923238,,01/01/2018,12/31/2018
270074,MSPB-1,0.628391,,01/01/2018,12/31/2018
270086,MSPB-1,0.837139,,01/01/2018,12/31/2018
270087,MSPB-1,0.887329,,01/01/2018,12/31/2018
270089,MSPB-1,N/A,1,01/01/2018,12/31/2018
280003,MSPB-1,1.006725,,01/01/2018,12/31/2018
280009,MSPB-1,1.049229,,01/01/2018,12/31/2018
280013,MSPB-1,1.014709,,01/01/2018,12/31/2018
280020,MSPB-1,0.977621,,01/01/2018,12/31/2018
280023,MSPB-1,0.982880,,01/01/2018,12/31/2018
280032,MSPB-1,0.948251,,01/01/2018,12/31/2018
280040,MSPB-1,1.024264,,01/01/2018,12/31/2018
280060,MSPB-1,0.993612,,01/01/2018,12/31/2018
280061,MSPB-1,0.971956,,01/01/2018,12/31/2018
280065,MSPB-1,0.962639,,01/01/2018,12/31/2018
280077,MSPB-1,0.951324,,01/01/2018,12/31/2018
280081,MSPB-1,1.030936,,01/01/2018,12/31/2018
280105,MSPB-1,0.932838,,01/01/2018,12/31/2018
280111,MSPB-1,0.975990,,01/01/2018,12/31/2018
280125,MSPB-1,1.005273,,01/01/2018,12/31/2018
280127,MSPB-1,0.848467,,01/01/2018,12/31/2018
280128,MSPB-1,0.987174,,01/01/2018,12/31/2018
280129,MSPB-1,0.889359,,01/01/2018,12/31/2018
280130,MSPB-1,0.966272,,01/01/2018,12/31/2018
280131,MSPB-1,0.870248,,01/01/2018,12/31/2018
280132,MSPB-1,0.927231,,01/01/2018,12/31/2018
280133,MSPB-1,0.878962,,01/01/2018,12/31/2018
280134,MSPB-1,1.049784,,01/01/2018,12/31/2018
290001,MSPB-1,0.979843,,01/01/2018,12/31/2018
290003,MSPB-1,1.133656,,01/01/2018,12/31/2018
290005,MSPB-1,1.049165,,01/01/2018,12/31/2018
290007,MSPB-1,1.112543,,01/01/2018,12/31/2018
290008,MSPB-1,0.939998,,01/01/2018,12/31/2018
290009,MSPB-1,0.878783,,01/01/2018,12/31/2018
290012,MSPB-1,1.134236,,01/01/2018,12/31/2018
290019,MSPB-1,0.946068,,01/01/2018,12/31/2018
290021,MSPB-1,1.099624,,01/01/2018,12/31/2018
290022,MSPB-1,1.135212,,01/01/2018,12/31/2018
290032,MSPB-1,0.932901,,01/01/2018,12/31/2018
290039,MSPB-1,1.080416,,01/01/2018,12/31/2018
290041,MSPB-1,1.115113,,01/01/2018,12/31/2018
290045,MSPB-1,1.051625,,01/01/2018,12/31/2018
290046,MSPB-1,1.123827,,01/01/2018,12/31/2018
290047,MSPB-1,1.034678,,01/01/2018,12/31/2018
290049,MSPB-1,0.853745,,01/01/2018,12/31/2018
290053,MSPB-1,1.045185,,01/01/2018,12/31/2018
290054,MSPB-1,1.082474,,01/01/2018,12/31/2018
290056,MSPB-1,1.204120,,01/01/2018,12/31/2018
290057,MSPB-1,1.112139,,01/01/2018,12/31/2018
290058,MSPB-1,0.681027,,01/01/2018,12/31/2018
300001,MSPB-1,0.990863,,01/01/2018,12/31/2018
300003,MSPB-1,1.011428,,01/01/2018,12/31/2018
300005,MSPB-1,0.990956,,01/01/2018,12/31/2018
300011,MSPB-1,1.027622,,01/01/2018,12/31/2018
300012,MSPB-1,1.009140,,01/01/2018,12/31/2018
300014,MSPB-1,0.993745,,01/01/2018,12/31/2018
300017,MSPB-1,1.008366,,01/01/2018,12/31/2018
300018,MSPB-1,0.994606,,01/01/2018,12/31/2018
300019,MSPB-1,0.935181,,01/01/2018,12/31/2018
300020,MSPB-1,1.009800,,01/01/2018,12/31/2018
300023,MSPB-1,0.953659,,01/01/2018,12/31/2018
300029,MSPB-1,1.008867,,01/01/2018,12/31/2018
300034,MSPB-1,1.007555,,01/01/2018,12/31/2018
310001,MSPB-1,1.069464,,01/01/2018,12/31/2018
310002,MSPB-1,1.063862,,01/01/2018,12/31/2018
310003,MSPB-1,0.988673,,01/01/2018,12/31/2018
310005,MSPB-1,0.988590,,01/01/2018,12/31/2018
310006,MSPB-1,1.043376,,01/01/2018,12/31/2018
310008,MSPB-1,1.070392,,01/01/2018,12/31/2018
310009,MSPB-1,1.136681,,01/01/2018,12/31/2018
310010,MSPB-1,0.986649,,01/01/2018,12/31/2018
310011,MSPB-1,0.980496,,01/01/2018,12/31/2018
310012,MSPB-1,1.018618,,01/01/2018,12/31/2018
310014,MSPB-1,1.046174,,01/01/2018,12/31/2018
310015,MSPB-1,1.033580,,01/01/2018,12/31/2018
310016,MSPB-1,1.087014,,01/01/2018,12/31/2018
310017,MSPB-1,1.091813,,01/01/2018,12/31/2018
310019,MSPB-1,1.071768,,01/01/2018,12/31/2018
310021,MSPB-1,1.020493,,01/01/2018,12/31/2018
310022,MSPB-1,1.022741,,01/01/2018,12/31/2018
310024,MSPB-1,1.142960,,01/01/2018,12/31/2018
310025,MSPB-1,1.099592,,01/01/2018,12/31/2018
310027,MSPB-1,1.176937,,01/01/2018,12/31/2018
310028,MSPB-1,1.022485,,01/01/2018,12/31/2018
310029,MSPB-1,1.026077,,01/01/2018,12/31/2018
310031,MSPB-1,1.032782,,01/01/2018,12/31/2018
310032,MSPB-1,1.078247,,01/01/2018,12/31/2018
310034,MSPB-1,1.045284,,01/01/2018,12/31/2018
310038,MSPB-1,1.091480,,01/01/2018,12/31/2018
310039,MSPB-1,1.105363,,01/01/2018,12/31/2018
310040,MSPB-1,1.108257,,01/01/2018,12/31/2018
310041,MSPB-1,1.130330,,01/01/2018,12/31/2018
310044,MSPB-1,1.059510,,01/01/2018,12/31/2018
310045,MSPB-1,1.060920,,01/01/2018,12/31/2018
310047,MSPB-1,0.998710,,01/01/2018,12/31/2018
310048,MSPB-1,1.079259,,01/01/2018,12/31/2018
310050,MSPB-1,0.989529,,01/01/2018,12/31/2018
310051,MSPB-1,1.036420,,01/01/2018,12/31/2018
310052,MSPB-1,1.096682,,01/01/2018,12/31/2018
310054,MSPB-1,1.085078,,01/01/2018,12/31/2018
310057,MSPB-1,1.048739,,01/01/2018,12/31/2018
310058,MSPB-1,1.099238,,01/01/2018,12/31/2018
310060,MSPB-1,0.908601,,01/01/2018,12/31/2018
310061,MSPB-1,1.043625,,01/01/2018,12/31/2018
310064,MSPB-1,1.026206,,01/01/2018,12/31/2018
310069,MSPB-1,1.105017,,01/01/2018,12/31/2018
310070,MSPB-1,1.010300,,01/01/2018,12/31/2018
310073,MSPB-1,1.047779,,01/01/2018,12/31/2018
310074,MSPB-1,1.036475,,01/01/2018,12/31/2018
310075,MSPB-1,1.130601,,01/01/2018,12/31/2018
310076,MSPB-1,1.054677,,01/01/2018,12/31/2018
310081,MSPB-1,1.067527,,01/01/2018,12/31/2018
310083,MSPB-1,1.158564,,01/01/2018,12/31/2018
310084,MSPB-1,1.130244,,01/01/2018,12/31/2018
310086,MSPB-1,1.029919,,01/01/2018,12/31/2018
310091,MSPB-1,1.075017,,01/01/2018,12/31/2018
310092,MSPB-1,1.150887,,01/01/2018,12/31/2018
310096,MSPB-1,0.964806,,01/01/2018,12/31/2018
310108,MSPB-1,1.121815,,01/01/2018,12/31/2018
310110,MSPB-1,1.073965,,01/01/2018,12/31/2018
310111,MSPB-1,1.066715,,01/01/2018,12/31/2018
310112,MSPB-1,1.040655,,01/01/2018,12/31/2018
310113,MSPB-1,1.020601,,01/01/2018,12/31/2018
310115,MSPB-1,1.107331,,01/01/2018,12/31/2018
310118,MSPB-1,1.053627,,01/01/2018,12/31/2018
310119,MSPB-1,1.121415,,01/01/2018,12/31/2018
310130,MSPB-1,1.103071,,01/01/2018,12/31/2018
320001,MSPB-1,1.061956,,01/01/2018,12/31/2018
320002,MSPB-1,0.909143,,01/01/2018,12/31/2018
320003,MSPB-1,0.828689,,01/01/2018,12/31/2018
320004,MSPB-1,0.950386,,01/01/2018,12/31/2018
320005,MSPB-1,0.948836,,01/01/2018,12/31/2018
320006,MSPB-1,0.947498,,01/01/2018,12/31/2018
320009,MSPB-1,0.972418,,01/01/2018,12/31/2018
320011,MSPB-1,0.885073,,01/01/2018,12/31/2018
320016,MSPB-1,0.922085,,01/01/2018,12/31/2018
320017,MSPB-1,1.001099,,01/01/2018,12/31/2018
320018,MSPB-1,1.043142,,01/01/2018,12/31/2018
320021,MSPB-1,0.963430,,01/01/2018,12/31/2018
320022,MSPB-1,0.920641,,01/01/2018,12/31/2018
320030,MSPB-1,0.979246,,01/01/2018,12/31/2018
320033,MSPB-1,0.844240,,01/01/2018,12/31/2018
320038,MSPB-1,0.848497,,01/01/2018,12/31/2018
320058,MSPB-1,N/A,1,01/01/2018,12/31/2018
320059,MSPB-1,0.822105,,01/01/2018,12/31/2018
320060,MSPB-1,0.749733,,01/01/2018,12/31/2018
320061,MSPB-1,0.792202,,01/01/2018,12/31/2018
320062,MSPB-1,0.941433,,01/01/2018,12/31/2018
320063,MSPB-1,0.906851,,01/01/2018,12/31/2018
320065,MSPB-1,0.946620,,01/01/2018,12/31/2018
320067,MSPB-1,0.817144,,01/01/2018,12/31/2018
320070,MSPB-1,N/A,1,01/01/2018,12/31/2018
320074,MSPB-1,0.914690,,01/01/2018,12/31/2018
320084,MSPB-1,0.980420,,01/01/2018,12/31/2018
320085,MSPB-1,1.037629,,01/01/2018,12/31/2018
320086,MSPB-1,0.979240,,01/01/2018,12/31/2018
320089,MSPB-1,0.908448,,01/01/2018,12/31/2018
320090,MSPB-1,0.864047,,01/01/2018,12/31/2018
330003,MSPB-1,0.874738,,01/01/2018,12/31/2018
330004,MSPB-1,1.061300,,01/01/2018,12/31/2018
330005,MSPB-1,0.971132,,01/01/2018,12/31/2018
330006,MSPB-1,1.132411,,01/01/2018,12/31/2018
330008,MSPB-1,0.956352,,01/01/2018,12/31/2018
330009,MSPB-1,0.955315,,01/01/2018,12/31/2018
330011,MSPB-1,0.879144,,01/01/2018,12/31/2018
330013,MSPB-1,0.985167,,01/01/2018,12/31/2018
330014,MSPB-1,1.013957,,01/01/2018,12/31/2018
330019,MSPB-1,1.072078,,01/01/2018,12/31/2018
330023,MSPB-1,0.972052,,01/01/2018,12/31/2018
330024,MSPB-1,0.992455,,01/01/2018,12/31/2018
330027,MSPB-1,1.072734,,01/01/2018,12/31/2018
330028,MSPB-1,1.042359,,01/01/2018,12/31/2018
330030,MSPB-1,0.846267,,01/01/2018,12/31/2018
330033,MSPB-1,1.006427,,01/01/2018,12/31/2018
330043,MSPB-1,1.056133,,01/01/2018,12/31/2018
330044,MSPB-1,1.017022,,01/01/2018,12/31/2018
330045,MSPB-1,1.008508,,01/01/2018,12/31/2018
330046,MSPB-1,1.023706,,01/01/2018,12/31/2018
330047,MSPB-1,0.949446,,01/01/2018,12/31/2018
330049,MSPB-1,0.980677,,01/01/2018,12/31/2018
330055,MSPB-1,1.028836,,01/01/2018,12/31/2018
330056,MSPB-1,1.017136,,01/01/2018,12/31/2018
330057,MSPB-1,0.927212,,01/01/2018,12/31/2018
330058,MSPB-1,0.918142,,01/01/2018,12/31/2018
330059,MSPB-1,0.986238,,01/01/2018,12/31/2018
330065,MSPB-1,0.939579,,01/01/2018,12/31/2018
330073,MSPB-1,0.941755,,01/01/2018,12/31/2018
330074,MSPB-1,0.894997,,01/01/2018,12/31/2018
330078,MSPB-1,0.961534,,01/01/2018,12/31/2018
330079,MSPB-1,0.922312,,01/01/2018,12/31/2018
330080,MSPB-1,0.932269,,01/01/2018,12/31/2018
330084,MSPB-1,0.850794,,01/01/2018,12/31/2018
330085,MSPB-1,0.955386,,01/01/2018,12/31/2018
330086,MSPB-1,1.114547,,01/01/2018,12/31/2018
330088,MSPB-1,1.056284,,01/01/2018,12/31/2018
330090,MSPB-1,0.980834,,01/01/2018,12/31/2018
330094,MSPB-1,1.029592,,01/01/2018,12/31/2018
330096,MSPB-1,0.925704,,01/01/2018,12/31/2018
